chr10	41817042	chr10	41817042	chr4
chr10	41850525	chr10	41850525	chr5
chr10	41854249	chr10	41854249	chr20
chr10	41856999	chr10	41856999	chr4
chr10	41857005	chr10	41857005	chr4
chr10	41857008	chr10	41857008	chr4
chr10	41857014	chr10	41857014	chr4
chr10	41857017	chr10	41857017	chr4
chr10	41857017	chr10	41857017	chr4
chr10	41857020	chr10	41857020	chr20
chr10	41857027	chr10	41857027	chr4
chr10	41857027	chr10	41857027	chr4
chr10	41857029	chr10	41857029	chr4
chr10	41857157	chr10	41857157	chr4
chr10	41857367	chr10	41857367	chr4
chr10	41857371	chr10	41857371	chr20
chr10	41857378	chr10	41857378	chr5
chr10	41857391	chr10	41857391	chr4
chr10	41857394	chr10	41857394	chr4
chr10	41857428	chr10	41857428	chr5
chr10	41857646	chr10	41857646	chr20
chr10	41857705	chr10	41857705	chr5
chr10	41857705	chr10	41857705	chr5
chr10	41857705	chr10	41857705	chr5
chr10	41857705	chr10	41857705	chr5
chr10	41857707	chr10	41857707	chr5
chr10	41857710	chr10	41857710	chr4
chr10	41857710	chr10	41857710	chr4
chr10	41857710	chr10	41857710	chr4
chr10	41857716	chr10	41857716	chr4
chr10	41857723	chr10	41857723	chr4
chr10	41857725	chr10	41857725	chr4
chr10	41857727	chr10	41857727	chr4
chr10	41857949	chr10	41857949	chr4
chr10	41857950	chr10	41857950	chr4
chr10	41857983	chr10	41857983	chr4
chr10	41858061	chr10	41858061	chr4
chr10	41858209	chr10	41858209	chr4
chr10	41858222	chr10	41858222	chr4
chr10	41858245	chr10	41858245	chr4
chr10	41858250	chr10	41858250	chr4
chr10	41858252	chr10	41858252	chr5
chr10	41858253	chr10	41858253	chr4
chr10	41858256	chr10	41858256	chr20
chr10	41858264	chr10	41858264	chr20
chr10	41858271	chr10	41858271	chr4
chr10	41858276	chr10	41858276	chr4
chr10	41858278	chr10	41858278	chr4
chr10	41858279	chr10	41858279	chr4
chr10	41858283	chr10	41858283	chr20
chr10	41858294	chr10	41858294	chr20
chr10	41858296	chr10	41858296	chr4
chr10	41858296	chr10	41858296	chr4
chr10	41858296	chr10	41858296	chr4
chr10	41858297	chr10	41858297	chr4
chr10	41858297	chr10	41858297	chr4
chr10	41858297	chr10	41858297	chr4
chr10	41858297	chr10	41858297	chr4
chr10	41858297	chr10	41858297	chr4
chr10	41858298	chr10	41858298	chr20
chr10	41858298	chr10	41858298	chr4
chr10	41858300	chr10	41858300	chr4
chr10	41858301	chr10	41858301	chr4
chr10	41858302	chr10	41858302	chr4
chr10	41858303	chr10	41858303	chr20
chr10	41858303	chr10	41858303	chr4
chr10	41858304	chr10	41858304	chr4
chr10	41858304	chr10	41858304	chr4
chr10	41858304	chr10	41858304	chr4
chr10	41858305	chr10	41858305	chr4
