chr22	22917823	chr9	128087347	Reverse
chr22	22917829	chr9	128087328	Reverse
chr22	22917830	chr9	128087177	Reverse
chr22	22917830	chr9	128087190	Reverse
chr22	22917830	chr9	128087198	Reverse
chr22	22917830	chr9	128087212	Reverse
chr22	22917830	chr9	128087215	Reverse
chr22	22917830	chr9	128087220	Reverse
chr22	22917830	chr9	128087223	Reverse
chr22	22917830	chr9	128087228	Reverse
chr22	22917830	chr9	128087231	Reverse
chr22	22917830	chr9	128087235	Reverse
chr22	22917830	chr9	128087236	Reverse
chr22	22917830	chr9	128087239	Reverse
chr22	22917830	chr9	128087242	Reverse
chr22	22917830	chr9	128087243	Reverse
chr22	22917830	chr9	128087244	Reverse
chr22	22917830	chr9	128087247	Reverse
chr22	22917830	chr9	128087249	Reverse
chr22	22917830	chr9	128087250	Reverse
chr22	22917830	chr9	128087251	Reverse
chr22	22917830	chr9	128087253	Reverse
chr22	22917830	chr9	128087259	Reverse
chr22	22917830	chr9	128087260	Reverse
chr22	22917830	chr9	128087261	Reverse
chr22	22917830	chr9	128087262	Reverse
chr22	22917830	chr9	128087264	Reverse
chr22	22917830	chr9	128087266	Reverse
chr22	22917830	chr9	128087268	Reverse
chr22	22917830	chr9	128087270	Reverse
chr22	22917830	chr9	128087273	Reverse
chr22	22917830	chr9	128087273	Reverse
chr22	22917830	chr9	128087273	Reverse
chr22	22917830	chr9	128087276	Reverse
chr22	22917830	chr9	128087277	Reverse
chr22	22917830	chr9	128087281	Reverse
chr22	22917830	chr9	128087286	Reverse
chr22	22917830	chr9	128087286	Reverse
chr22	22917830	chr9	128087287	Reverse
chr22	22917830	chr9	128087292	Reverse
chr22	22917830	chr9	128087293	Reverse
chr22	22917830	chr9	128087294	Reverse
chr22	22917830	chr9	128087297	Reverse
chr22	22917830	chr9	128087297	Reverse
chr22	22917830	chr9	128087298	Reverse
chr22	22917830	chr9	128087298	Reverse
chr22	22917830	chr9	128087299	Reverse
chr22	22917830	chr9	128087300	Reverse
chr22	22917830	chr9	128087312	Reverse
chr22	22917830	chr9	128087315	Reverse
chr22	22917830	chr9	128087320	Reverse
chr22	22917830	chr9	128087327	Reverse
chr22	22917830	chr9	128087330	Reverse
chr22	22917830	chr9	128087332	Reverse
chr22	22917830	chr9	128087333	Reverse
chr22	22917830	chr9	128087337	Reverse
chr22	22917830	chr9	128087337	Reverse
chr22	22917830	chr9	128087338	Reverse
chr22	22917830	chr9	128087340	Reverse
chr22	22917830	chr9	128087348	Reverse
chr22	22917830	chr9	128087356	Reverse
chr22	22917830	chr9	128087357	Reverse
chr22	22917830	chr9	128087358	Reverse
chr22	22917830	chr9	128087363	Reverse
chr22	22917830	chr9	128087379	Reverse
chr22	22917830	chr9	128087385	Reverse
chr22	22917830	chr9	128087389	Reverse
chr22	22917830	chr9	128087391	Reverse
chr22	22917830	chr9	128087395	Reverse
chr22	22917830	chr9	128087401	Reverse
chr22	22917830	chr9	128087412	Reverse
chr22	22917830	chr9	128087419	Reverse
chr22	22917830	chr9	128087420	Reverse
chr22	22917831	chr9	128087282	Reverse
chr22	22917831	chr9	128087320	Reverse
chr22	22917832	chr9	128087241	Reverse
chr22	22917833	chr9	128087243	Reverse
chr22	22917833	chr9	128087358	Reverse
chr22	22917833	chr9	128087368	Reverse
chr22	22917834	chr9	128087313	Reverse
chr22	22917834	chr9	128087394	Reverse
chr22	22917835	chr9	128087333	Reverse
chr22	22917836	chr9	128087377	Reverse
chr22	22917839	chr9	128087362	Reverse
chr22	22917842	chr9	128087324	Reverse
chr22	22917842	chr9	128087386	Reverse
chr22	22917844	chr9	128087243	Reverse
chr22	22917846	chr9	128087383	Reverse
chr22	22917846	chr9	128087397	Reverse
chr22	22917847	chr9	128087301	Reverse
chr22	22917847	chr9	128087368	Reverse
chr22	22917848	chr9	128087322	Reverse
chr22	22917848	chr9	128087333	Reverse
chr22	22917849	chr9	128087472	Reverse
chr22	22917850	chr9	128087351	Reverse
chr22	22917851	chr9	128087396	Reverse
chr22	22917851	chr9	128087402	Reverse
chr22	22917853	chr9	128087348	Reverse
chr22	22917856	chr9	128087407	Reverse
chr22	22917857	chr9	128087372	Reverse
chr22	22917860	chr9	128087320	Reverse
chr22	22917860	chr9	128087433	Reverse
chr22	22917861	chr9	128087390	Reverse
chr22	22917862	chr9	128087423	Reverse
chr22	22917863	chr9	128087373	Reverse
chr22	22917864	chr9	128087318	Reverse
chr22	22917865	chr9	128087378	Reverse
chr22	22917866	chr9	128087437	Reverse
chr22	22917867	chr9	128087307	Reverse
chr22	22917867	chr9	128087423	Reverse
chr22	22917868	chr9	128087315	Reverse
chr22	22917868	chr9	128087375	Reverse
chr22	22917868	chr9	128087433	Reverse
