chr5	49551095	0
chr5	49551112	0
chr5	49551129	0
chr5	49551146	0
chr5	49551163	0
chr5	49551180	0
chr5	49551197	0
chr5	49551214	0
chr5	49551231	0
chr5	49551248	0
chr5	49551265	0
chr5	49551282	0
chr5	49551299	0
chr5	49551316	0
chr5	49551333	0
chr5	49551350	0
chr5	49551367	0
chr5	49551384	0
chr5	49551401	0
chr5	49551418	0
chr5	49551435	0
chr5	49551452	0
chr5	49551469	0
chr5	49551486	0
chr5	49551503	0
chr5	49551520	0
chr5	49551537	0
chr5	49551554	0
chr5	49551571	0
chr5	49551588	0
chr5	49551605	0
chr5	49551622	0
chr5	49551639	0
chr5	49551656	0
chr5	49551673	0
chr5	49551690	0
chr5	49551707	0
chr5	49551724	0
chr5	49551741	0
chr5	49551758	0
chr5	49551775	0
chr5	49551792	0
chr5	49551809	0
chr5	49551826	0
chr5	49551843	0
chr5	49551860	0
chr5	49551877	0
chr5	49551894	0
chr5	49551911	0
chr5	49551928	0
chr5	49551945	0
chr5	49551962	0
chr5	49551979	0
chr5	49551996	0
chr5	49552013	0
chr5	49552030	0
chr5	49552047	0
chr5	49552064	0
chr5	49552081	0
chr5	49552098	0
chr5	49552115	0
chr5	49552132	0
chr5	49552149	0
chr5	49552166	0
chr5	49552183	0
chr5	49552200	0
chr5	49552217	0
chr5	49552234	0
chr5	49552251	0
chr5	49552268	0
chr5	49552285	0
chr5	49552302	0
chr5	49552319	0
chr5	49552336	0
chr5	49552353	0
chr5	49552370	0
chr5	49552387	0
chr5	49552404	0
chr5	49552421	0
chr5	49552438	0
chr5	49552455	0
chr5	49552472	0
chr5	49552489	0
chr5	49552506	0
chr5	49552523	0
chr5	49552540	0
chr5	49552557	0
chr5	49552574	0
chr5	49552591	0
chr5	49552608	0
chr5	49552625	0
chr5	49552642	0
chr5	49552659	0
chr5	49552676	0
chr5	49552693	0
chr5	49552710	0
chr5	49552727	0
chr5	49552744	0
chr5	49552761	0
chr5	49552778	0
chr5	49552795	0
chr5	49552812	0
chr5	49552829	0
chr5	49552846	0
chr5	49552863	0
chr5	49552880	0
chr5	49552897	0
chr5	49552914	0
chr5	49552931	0
chr5	49552948	0
chr5	49552965	0
chr5	49552982	0
chr5	49552999	0
chr5	49553016	0
chr5	49553033	0
chr5	49553050	0
chr5	49553067	0
chr5	49553084	0
chr5	49553101	0
chr5	49553118	0
chr5	49553135	0
chr5	49553152	0
chr5	49553169	0
chr5	49553186	0
chr5	49553203	0
chr5	49553220	0
chr5	49553237	0
chr5	49553254	0
chr5	49553271	0
chr5	49553288	0
chr5	49553305	0
chr5	49553322	0
chr5	49553339	0
chr5	49553356	0
chr5	49553373	0
chr5	49553390	0
chr5	49553407	0
chr5	49553424	0
chr5	49553441	0
chr5	49553458	0
chr5	49553475	0
chr5	49553492	0
chr5	49553509	0
chr5	49553526	0
chr5	49553543	0
chr5	49553560	0
chr5	49553577	0
chr5	49553594	0
chr5	49553611	0
chr5	49553628	0
chr5	49553645	0
chr5	49553662	0
chr5	49553679	0
chr5	49553696	0
chr5	49553713	0
chr5	49553730	0
chr5	49553747	0
chr5	49553764	0
chr5	49553781	0
chr5	49553798	0
chr5	49553815	0
chr5	49553832	0
chr5	49553849	0
chr5	49553866	0
chr5	49553883	0
chr5	49553900	0
chr5	49553917	0
chr5	49553934	0
chr5	49553951	0
chr5	49553968	0
chr5	49553985	0
chr5	49554002	0
chr5	49554019	0
chr5	49554036	0
chr5	49554053	0
chr5	49554070	0
chr5	49554087	0
chr5	49554104	0
chr5	49554121	0
chr5	49554138	0
chr5	49554155	0
chr5	49554172	0
chr5	49554189	0
chr5	49554206	0
chr5	49554223	0
chr5	49554240	0
chr5	49554257	0
chr5	49554274	0
chr5	49554291	0
chr5	49554308	0
chr5	49554325	0
chr5	49554342	0
chr5	49554359	0
chr5	49554376	0
chr5	49554393	0
chr5	49554410	0
chr5	49554427	0
chr5	49554444	0
chr5	49554461	0
chr5	49554478	0
chr5	49554495	0
chr5	49554512	0
chr5	49554529	0
chr5	49554546	0
chr5	49554563	0
chr5	49554580	0
chr5	49554597	0
chr5	49554614	0
chr5	49554631	0
chr5	49554648	0
chr5	49554665	0
chr5	49554682	0
chr5	49554699	0
chr5	49554716	0
chr5	49554733	0
chr5	49554750	0
chr5	49554767	0
chr5	49554784	0
chr5	49554801	0
chr5	49554818	0
chr5	49554835	0
chr5	49554852	0
chr5	49554869	0
chr5	49554886	0
chr5	49554903	0
chr5	49554920	0
chr5	49554937	0
chr5	49554954	0
chr5	49554971	0
chr5	49554988	0
chr5	49555005	0
chr5	49555022	0
chr5	49555039	0
chr5	49555056	0
chr5	49555073	0
chr5	49555090	0
chr5	49555107	0
chr5	49555124	0
chr5	49555141	0
chr5	49555158	0
chr5	49555175	0
chr5	49555192	0
chr5	49555209	0
chr5	49555226	0
chr5	49555243	0
chr5	49555260	0
chr5	49555277	0
chr5	49555294	0
chr5	49555311	0
chr5	49555328	0
chr5	49555345	0
chr5	49555362	0
chr5	49555379	0
chr5	49555396	0
chr5	49555413	0
chr5	49555430	0
chr5	49555447	0
chr5	49555464	0
chr5	49555481	0
chr5	49555498	0
chr5	49555515	0
chr5	49555532	0
chr5	49555549	0
chr5	49555566	0
chr5	49555583	0
chr5	49555600	0
chr5	49555617	0
chr5	49555634	0
chr5	49555651	0
chr5	49555668	0
chr5	49555685	0
chr5	49555702	0
chr5	49555719	0
chr5	49555736	0
chr5	49555753	0
chr5	49555770	0
chr5	49555787	0
chr5	49555804	0
chr5	49555821	0
chr5	49555838	0
chr5	49555855	0
chr5	49555872	0
chr5	49555889	0
chr5	49555906	0
chr5	49555923	0
chr5	49555940	0
chr5	49555957	0
chr5	49555974	0
chr5	49555991	0
chr5	49556008	0
chr5	49556025	0
chr5	49556042	0
chr5	49556059	0
chr5	49556076	0
chr5	49556093	0
chr5	49556110	0
chr5	49556127	0
chr5	49556144	0
chr5	49556161	0
chr5	49556178	0
chr5	49556195	0
chr5	49556212	0
chr5	49556229	0
chr5	49556246	0
chr5	49556263	0
chr5	49556280	0
chr5	49556297	0
chr5	49556314	0
chr5	49556331	0
chr5	49556348	0
chr5	49556365	0
chr5	49556382	0
chr5	49556399	0
chr5	49556416	0
chr5	49556433	0
chr5	49556450	0
chr5	49556467	0
chr5	49556484	0
chr5	49556501	0
chr5	49556518	0
chr5	49556535	0
chr5	49556552	0
chr5	49556569	0
chr5	49556586	0
chr5	49556603	0
chr5	49556620	0
chr5	49556637	0
