chr2	32816719	73
chr2	32816734	76
chr2	32816749	81
chr2	32816764	83
chr2	32816779	82
chr2	32816794	81
chr2	32816809	83
chr2	32816824	89
chr2	32816839	87
chr2	32816854	81
chr2	32816869	81
chr2	32816884	77
chr2	32816899	76
chr2	32816914	77
chr2	32816929	70
chr2	32816944	67
chr2	32816959	61
chr2	32816974	63
chr2	32816989	72
chr2	32817004	85
chr2	32817019	80
chr2	32817034	79
chr2	32817049	87
chr2	32817064	87
chr2	32817079	84
chr2	32817094	83
chr2	32817109	78
chr2	32817124	73
chr2	32817139	69
chr2	32817154	66
chr2	32817169	62
chr2	32817184	59
chr2	32817199	59
chr2	32817214	53
chr2	32817229	56
chr2	32817244	55
chr2	32817259	66
chr2	32817274	77
chr2	32817289	78
chr2	32817304	86
chr2	32817319	95
chr2	32817334	92
chr2	32817349	89
chr2	32817364	89
chr2	32817379	94
chr2	32817394	86
chr2	32817409	87
chr2	32817424	82
chr2	32817439	76
chr2	32817454	71
chr2	32817469	74
chr2	32817484	80
chr2	32817499	82
chr2	32817514	75
chr2	32817529	74
chr2	32817544	81
chr2	32817559	78
chr2	32817574	81
chr2	32817589	79
chr2	32817604	77
chr2	32817619	77
chr2	32817634	76
chr2	32817649	74
chr2	32817664	68
chr2	32817679	71
chr2	32817694	74
chr2	32817709	75
chr2	32817724	75
chr2	32817739	78
chr2	32817754	79
chr2	32817769	70
chr2	32817784	77
chr2	32817799	78
chr2	32817814	76
chr2	32817829	70
chr2	32817844	69
chr2	32817859	71
chr2	32817874	66
chr2	32817889	69
chr2	32817904	67
chr2	32817919	68
chr2	32817934	65
chr2	32817949	71
chr2	32817964	74
chr2	32817979	69
chr2	32817994	71
chr2	32818009	78
chr2	32818024	81
chr2	32818039	80
chr2	32818054	76
chr2	32818069	95
chr2	32818084	86
chr2	32818099	89
chr2	32818114	91
chr2	32818129	88
chr2	32818144	82
chr2	32818159	92
chr2	32818174	95
chr2	32818189	104
chr2	32818204	100
chr2	32818219	97
chr2	32818234	84
chr2	32818249	82
chr2	32818264	83
chr2	32818279	75
chr2	32818294	78
chr2	32818309	80
chr2	32818324	84
chr2	32818339	84
chr2	32818354	88
chr2	32818369	95
chr2	32818384	97
chr2	32818399	97
chr2	32818414	88
chr2	32818429	84
chr2	32818444	76
chr2	32818459	65
chr2	32818474	66
chr2	32818489	64
chr2	32818504	55
chr2	32818519	52
chr2	32818534	55
chr2	32818549	58
chr2	32818564	64
chr2	32818579	72
chr2	32818594	86
chr2	32818609	94
chr2	32818624	101
chr2	32818639	106
chr2	32818654	103
chr2	32818669	103
chr2	32818684	110
chr2	32818699	108
chr2	32818714	109
chr2	32818729	96
chr2	32818744	91
chr2	32818759	92
chr2	32818774	94
chr2	32818789	90
chr2	32818804	86
chr2	32818819	83
chr2	32818834	80
chr2	32818849	85
chr2	32818864	91
chr2	32818879	86
chr2	32818894	85
chr2	32818909	88
chr2	32818924	90
chr2	32818939	91
chr2	32818954	92
chr2	32818969	84
chr2	32818984	79
chr2	32818999	88
chr2	32819014	83
chr2	32819029	76
chr2	32819044	85
chr2	32819059	88
chr2	32819074	88
chr2	32819089	96
chr2	32819104	91
chr2	32819119	82
chr2	32819134	84
chr2	32819149	90
chr2	32819164	82
chr2	32819179	69
chr2	32819194	68
chr2	32819209	66
chr2	32819224	70
chr2	32819239	73
chr2	32819254	73
chr2	32819269	74
chr2	32819284	70
chr2	32819299	69
chr2	32819314	69
chr2	32819329	65
chr2	32819344	70
chr2	32819359	79
chr2	32819374	81
chr2	32819389	83
chr2	32819404	82
chr2	32819419	85
chr2	32819434	92
chr2	32819449	92
chr2	32819464	89
chr2	32819479	85
chr2	32819494	79
chr2	32819509	80
chr2	32819524	77
chr2	32819539	79
chr2	32819554	72
chr2	32819569	76
chr2	32819584	73
chr2	32819599	71
chr2	32819614	68
chr2	32819629	69
chr2	32819644	70
chr2	32819659	69
chr2	32819674	68
chr2	32819689	61
chr2	32819704	64
chr2	32819719	66
chr2	32819734	61
chr2	32819749	64
chr2	32819764	65
chr2	32819779	62
chr2	32819794	68
chr2	32819809	76
chr2	32819824	77
chr2	32819839	74
chr2	32819854	82
chr2	32819869	85
chr2	32819884	89
chr2	32819899	90
chr2	32819914	94
chr2	32819929	96
chr2	32819944	97
chr2	32819959	101
chr2	32819974	100
chr2	32819989	100
chr2	32820004	98
chr2	32820019	107
chr2	32820034	108
chr2	32820049	100
chr2	32820064	100
chr2	32820079	100
chr2	32820094	104
chr2	32820109	100
chr2	32820124	94
chr2	32820139	93
chr2	32820154	93
chr2	32820169	87
chr2	32820184	86
chr2	32820199	85
chr2	32820214	74
chr2	32820229	71
chr2	32820244	74
chr2	32820259	72
chr2	32820274	71
chr2	32820289	73
chr2	32820304	81
chr2	32820319	84
chr2	32820334	87
chr2	32820349	93
chr2	32820364	102
chr2	32820379	101
chr2	32820394	104
chr2	32820409	109
chr2	32820424	107
chr2	32820439	106
chr2	32820454	111
chr2	32820469	108
chr2	32820484	106
chr2	32820499	105
chr2	32820514	102
chr2	32820529	112
chr2	32820544	113
chr2	32820559	107
chr2	32820574	108
chr2	32820589	103
chr2	32820604	108
chr2	32820619	100
chr2	32820634	104
chr2	32820649	96
chr2	32820664	91
chr2	32820679	100
chr2	32820694	106
chr2	32820709	105
chr2	32820724	95
chr2	32820739	99
chr2	32820754	99
chr2	32820769	97
chr2	32820784	94
chr2	32820799	101
chr2	32820814	98
chr2	32820829	93
chr2	32820844	96
chr2	32820859	91
chr2	32820874	99
chr2	32820889	95
chr2	32820904	101
chr2	32820919	96
chr2	32820934	96
chr2	32820949	95
chr2	32820964	97
chr2	32820979	102
chr2	32820994	98
chr2	32821009	98
chr2	32821024	102
chr2	32821039	95
chr2	32821054	96
chr2	32821069	97
chr2	32821084	94
chr2	32821099	99
chr2	32821114	104
chr2	32821129	105
chr2	32821144	102
chr2	32821159	99
chr2	32821174	100
chr2	32821189	106
chr2	32821204	104
chr2	32821219	101
chr2	32821234	96
chr2	32821249	96
chr2	32821264	93
chr2	32821279	93
chr2	32821294	95
chr2	32821309	88
chr2	32821324	86
chr2	32821339	93
chr2	32821354	94
chr2	32821369	99
chr2	32821384	96
chr2	32821399	102
chr2	32821414	97
chr2	32821429	101
chr2	32821444	100
chr2	32821459	97
chr2	32821474	101
chr2	32821489	97
chr2	32821504	99
chr2	32821519	104
chr2	32821534	99
chr2	32821549	94
chr2	32821564	93
chr2	32821579	89
chr2	32821594	84
chr2	32821609	88
chr2	32821624	83
chr2	32821639	76
chr2	32821654	75
chr2	32821669	75
chr2	32821684	73
chr2	32821699	75
chr2	32821714	73
chr2	32821729	66
chr2	32821744	67
chr2	32821759	74
chr2	32821774	89
chr2	32821789	86
chr2	32821804	95
chr2	32821819	80
chr2	32821834	90
chr2	32821849	92
chr2	32821864	90
chr2	32821879	92
chr2	32821894	92
chr2	32821909	102
chr2	32821924	95
chr2	32821939	93
chr2	32821954	95
chr2	32821969	94
chr2	32821984	89
chr2	32821999	94
chr2	32822014	95
chr2	32822029	98
chr2	32822044	99
chr2	32822059	95
chr2	32822074	98
chr2	32822089	103
chr2	32822104	105
chr2	32822119	104
chr2	32822134	103
chr2	32822149	94
chr2	32822164	95
chr2	32822179	90
chr2	32822194	91
chr2	32822209	93
chr2	32822224	89
chr2	32822239	91
chr2	32822254	89
chr2	32822269	95
chr2	32822284	89
chr2	32822299	87
chr2	32822314	87
chr2	32822329	89
chr2	32822344	90
chr2	32822359	86
chr2	32822374	79
chr2	32822389	80
chr2	32822404	90
chr2	32822419	97
chr2	32822434	97
chr2	32822449	93
chr2	32822464	94
chr2	32822479	90
chr2	32822494	93
chr2	32822509	91
chr2	32822524	92
chr2	32822539	92
