chr5	49550473	0
chr5	49550490	0
chr5	49550507	0
chr5	49550524	0
chr5	49550541	0
chr5	49550558	0
chr5	49550575	0
chr5	49550592	0
chr5	49550609	0
chr5	49550626	0
chr5	49550643	0
chr5	49550660	0
chr5	49550677	0
chr5	49550694	0
chr5	49550711	0
chr5	49550728	0
chr5	49550745	0
chr5	49550762	0
chr5	49550779	0
chr5	49550796	0
chr5	49550813	0
chr5	49550830	0
chr5	49550847	0
chr5	49550864	0
chr5	49550881	0
chr5	49550898	0
chr5	49550915	0
chr5	49550932	0
chr5	49550949	0
chr5	49550966	0
chr5	49550983	0
chr5	49551000	0
chr5	49551017	0
chr5	49551034	0
chr5	49551051	0
chr5	49551068	0
chr5	49551085	0
chr5	49551102	0
chr5	49551119	0
chr5	49551136	0
chr5	49551153	0
chr5	49551170	0
chr5	49551187	0
chr5	49551204	0
chr5	49551221	0
chr5	49551238	0
chr5	49551255	0
chr5	49551272	0
chr5	49551289	0
chr5	49551306	0
chr5	49551323	0
chr5	49551340	0
chr5	49551357	0
chr5	49551374	0
chr5	49551391	0
chr5	49551408	0
chr5	49551425	0
chr5	49551442	0
chr5	49551459	0
chr5	49551476	0
chr5	49551493	0
chr5	49551510	0
chr5	49551527	0
chr5	49551544	0
chr5	49551561	0
chr5	49551578	0
chr5	49551595	0
chr5	49551612	0
chr5	49551629	0
chr5	49551646	0
chr5	49551663	0
chr5	49551680	0
chr5	49551697	0
chr5	49551714	0
chr5	49551731	0
chr5	49551748	0
chr5	49551765	0
chr5	49551782	0
chr5	49551799	0
chr5	49551816	0
chr5	49551833	0
chr5	49551850	0
chr5	49551867	0
chr5	49551884	0
chr5	49551901	0
chr5	49551918	0
chr5	49551935	0
chr5	49551952	0
chr5	49551969	0
chr5	49551986	0
chr5	49552003	0
chr5	49552020	0
chr5	49552037	0
chr5	49552054	0
chr5	49552071	0
chr5	49552088	0
chr5	49552105	0
chr5	49552122	0
chr5	49552139	0
chr5	49552156	0
chr5	49552173	0
chr5	49552190	0
chr5	49552207	0
chr5	49552224	0
chr5	49552241	0
chr5	49552258	0
chr5	49552275	0
chr5	49552292	0
chr5	49552309	0
chr5	49552326	0
chr5	49552343	0
chr5	49552360	0
chr5	49552377	0
chr5	49552394	0
chr5	49552411	0
chr5	49552428	0
chr5	49552445	0
chr5	49552462	0
chr5	49552479	0
chr5	49552496	0
chr5	49552513	0
chr5	49552530	0
chr5	49552547	0
chr5	49552564	0
chr5	49552581	0
chr5	49552598	0
chr5	49552615	0
chr5	49552632	0
chr5	49552649	0
chr5	49552666	0
chr5	49552683	0
chr5	49552700	0
chr5	49552717	0
chr5	49552734	0
chr5	49552751	0
chr5	49552768	0
chr5	49552785	0
chr5	49552802	0
chr5	49552819	0
chr5	49552836	0
chr5	49552853	0
chr5	49552870	0
chr5	49552887	0
chr5	49552904	0
chr5	49552921	0
chr5	49552938	0
chr5	49552955	0
chr5	49552972	0
chr5	49552989	0
chr5	49553006	0
chr5	49553023	0
chr5	49553040	0
chr5	49553057	0
chr5	49553074	0
chr5	49553091	0
chr5	49553108	0
chr5	49553125	0
chr5	49553142	0
chr5	49553159	0
chr5	49553176	0
chr5	49553193	0
chr5	49553210	0
chr5	49553227	0
chr5	49553244	0
chr5	49553261	0
chr5	49553278	0
chr5	49553295	0
chr5	49553312	0
chr5	49553329	0
chr5	49553346	0
chr5	49553363	0
chr5	49553380	0
chr5	49553397	0
chr5	49553414	0
chr5	49553431	0
chr5	49553448	0
chr5	49553465	0
chr5	49553482	0
chr5	49553499	0
chr5	49553516	0
chr5	49553533	0
chr5	49553550	0
chr5	49553567	0
chr5	49553584	0
chr5	49553601	0
chr5	49553618	0
chr5	49553635	0
chr5	49553652	0
chr5	49553669	0
chr5	49553686	0
chr5	49553703	0
chr5	49553720	0
chr5	49553737	0
chr5	49553754	0
chr5	49553771	0
chr5	49553788	0
chr5	49553805	0
chr5	49553822	0
chr5	49553839	0
chr5	49553856	0
chr5	49553873	0
chr5	49553890	0
chr5	49553907	0
chr5	49553924	0
chr5	49553941	0
chr5	49553958	0
chr5	49553975	0
chr5	49553992	0
chr5	49554009	0
chr5	49554026	0
chr5	49554043	0
chr5	49554060	0
chr5	49554077	0
chr5	49554094	0
chr5	49554111	0
chr5	49554128	0
chr5	49554145	0
chr5	49554162	0
chr5	49554179	0
chr5	49554196	0
chr5	49554213	0
chr5	49554230	0
chr5	49554247	0
chr5	49554264	0
chr5	49554281	0
chr5	49554298	0
chr5	49554315	0
chr5	49554332	0
chr5	49554349	0
chr5	49554366	0
chr5	49554383	0
chr5	49554400	0
chr5	49554417	0
chr5	49554434	0
chr5	49554451	0
chr5	49554468	0
chr5	49554485	0
chr5	49554502	0
chr5	49554519	0
chr5	49554536	0
chr5	49554553	0
chr5	49554570	0
chr5	49554587	0
chr5	49554604	0
chr5	49554621	0
chr5	49554638	0
chr5	49554655	0
chr5	49554672	0
chr5	49554689	0
chr5	49554706	0
chr5	49554723	0
chr5	49554740	0
chr5	49554757	0
chr5	49554774	0
chr5	49554791	0
chr5	49554808	0
chr5	49554825	0
chr5	49554842	0
chr5	49554859	0
chr5	49554876	0
chr5	49554893	0
chr5	49554910	0
chr5	49554927	0
chr5	49554944	0
chr5	49554961	0
chr5	49554978	0
chr5	49554995	0
chr5	49555012	0
chr5	49555029	0
chr5	49555046	0
chr5	49555063	0
chr5	49555080	0
chr5	49555097	0
chr5	49555114	0
chr5	49555131	0
chr5	49555148	0
chr5	49555165	0
chr5	49555182	0
chr5	49555199	0
chr5	49555216	0
chr5	49555233	0
chr5	49555250	0
chr5	49555267	0
chr5	49555284	0
chr5	49555301	0
chr5	49555318	0
chr5	49555335	0
chr5	49555352	0
chr5	49555369	0
chr5	49555386	0
chr5	49555403	0
chr5	49555420	0
chr5	49555437	0
chr5	49555454	0
chr5	49555471	0
chr5	49555488	0
chr5	49555505	0
chr5	49555522	0
chr5	49555539	0
chr5	49555556	0
chr5	49555573	0
chr5	49555590	0
chr5	49555607	0
chr5	49555624	0
chr5	49555641	0
chr5	49555658	0
chr5	49555675	0
chr5	49555692	0
chr5	49555709	0
chr5	49555726	0
chr5	49555743	0
chr5	49555760	0
chr5	49555777	0
chr5	49555794	0
chr5	49555811	0
chr5	49555828	0
chr5	49555845	0
chr5	49555862	0
chr5	49555879	0
chr5	49555896	0
chr5	49555913	0
chr5	49555930	0
chr5	49555947	0
chr5	49555964	0
chr5	49555981	0
chr5	49555998	0
chr5	49556015	0
chr5	49556032	0
chr5	49556049	0
chr5	49556066	0
chr5	49556083	0
chr5	49556100	0
chr5	49556117	0
chr5	49556134	0
chr5	49556151	0
chr5	49556168	0
chr5	49556185	0
chr5	49556202	0
chr5	49556219	0
chr5	49556236	0
chr5	49556253	0
chr5	49556270	0
chr5	49556287	0
chr5	49556304	0
chr5	49556321	0
chr5	49556338	0
chr5	49556355	0
chr5	49556372	0
chr5	49556389	0
chr5	49556406	0
chr5	49556423	0
chr5	49556440	0
chr5	49556457	0
chr5	49556474	0
chr5	49556491	0
chr5	49556508	0
chr5	49556525	0
chr5	49556542	0
chr5	49556559	0
chr5	49556576	0
chr5	49556593	0
chr5	49556610	0
chr5	49556627	0
chr5	49556644	0
chr5	49556661	0
chr5	49556678	0
chr5	49556695	0
chr5	49556712	0
chr5	49556729	0
chr5	49556746	0
chr5	49556763	0
chr5	49556780	0
chr5	49556797	0
chr5	49556814	0
chr5	49556831	0
chr5	49556848	0
chr5	49556865	0
chr5	49556882	0
chr5	49556899	0
chr5	49556916	0
chr5	49556933	0
chr5	49556950	0
chr5	49556967	0
chr5	49556984	0
chr5	49557001	0
chr5	49557018	0
chr5	49557035	0
chr5	49557052	0
chr5	49557069	0
chr5	49557086	0
chr5	49557103	0
chr5	49557120	0
chr5	49557137	0
chr5	49557154	0
chr5	49557171	0
chr5	49557188	0
chr5	49557205	0
chr5	49557222	0
chr5	49557239	0
chr5	49557256	0
chr5	49557273	0
chr5	49557290	0
chr5	49557307	0
chr5	49557324	0
chr5	49557341	0
chr5	49557358	0
chr5	49557375	0
chr5	49557392	0
chr5	49557409	0
chr5	49557426	0
chr5	49557443	0
chr5	49557460	0
chr5	49557477	0
chr5	49557494	0
chr5	49557511	0
chr5	49557528	0
chr5	49557545	0
chr5	49557562	0
chr5	49557579	0
chr5	49557596	0
chr5	49557613	0
chr5	49557630	0
chr5	49557647	0
chr5	49557664	0
chr5	49557681	0
chr5	49557698	0
chr5	49557715	0
chr5	49557732	0
chr5	49557749	0
chr5	49557766	0
chr5	49557783	0
chr5	49557800	0
chr5	49557817	0
chr5	49557834	0
chr5	49557851	0
chr5	49557868	0
chr5	49557885	0
chr5	49557902	0
chr5	49557919	0
chr5	49557936	0
chr5	49557953	0
chr5	49557970	0
chr5	49557987	0
chr5	49558004	0
chr5	49558021	0
chr5	49558038	0
chr5	49558055	0
chr5	49558072	0
chr5	49558089	0
chr5	49558106	0
chr5	49558123	0
chr5	49558140	0
chr5	49558157	0
chr5	49558174	0
chr5	49558191	0
chr5	49558208	0
chr5	49558225	0
chr5	49558242	0
chr5	49558259	0
chr5	49558276	0
chr5	49558293	0
chr5	49558310	0
chr5	49558327	0
chr5	49558344	0
chr5	49558361	0
chr5	49558378	0
chr5	49558395	0
chr5	49558412	0
chr5	49558429	0
chr5	49558446	0
chr5	49558463	0
chr5	49558480	0
chr5	49558497	0
chr5	49558514	0
chr5	49558531	0
chr5	49558548	0
chr5	49558565	0
chr5	49558582	0
chr5	49558599	0
chr5	49558616	0
chr5	49558633	0
chr5	49558650	0
chr5	49558667	0
chr5	49558684	0
chr5	49558701	0
chr5	49558718	0
chr5	49558735	0
chr5	49558752	0
chr5	49558769	0
chr5	49558786	0
chr5	49558803	0
chr5	49558820	0
chr5	49558837	0
chr5	49558854	0
chr5	49558871	0
chr5	49558888	0
chr5	49558905	0
chr5	49558922	0
chr5	49558939	0
chr5	49558956	0
chr5	49558973	0
chr5	49558990	0
chr5	49559007	0
chr5	49559024	0
chr5	49559041	0
chr5	49559058	0
chr5	49559075	0
chr5	49559092	0
chr5	49559109	0
chr5	49559126	0
chr5	49559143	0
chr5	49559160	0
chr5	49559177	0
chr5	49559194	0
chr5	49559211	0
chr5	49559228	0
chr5	49559245	0
chr5	49559262	0
chr5	49559279	0
chr5	49559296	0
chr5	49559313	0
chr5	49559330	0
chr5	49559347	0
chr5	49559364	0
chr5	49559381	0
chr5	49559398	0
chr5	49559415	0
chr5	49559432	0
chr5	49559449	0
chr5	49559466	0
chr5	49559483	0
chr5	49559500	0
chr5	49559517	0
chr5	49559534	0
chr5	49559551	0
chr5	49559568	0
chr5	49559585	0
chr5	49559602	0
chr5	49559619	0
chr5	49559636	0
chr5	49559653	0
chr5	49559670	0
chr5	49559687	0
chr5	49559704	0
chr5	49559721	0
chr5	49559738	0
chr5	49559755	0
chr5	49559772	0
chr5	49559789	0
chr5	49559806	0
chr5	49559823	0
chr5	49559840	0
chr5	49559857	0
chr5	49559874	0
chr5	49559891	0
chr5	49559908	0
chr5	49559925	0
chr5	49559942	0
chr5	49559959	0
chr5	49559976	0
chr5	49559993	0
chr5	49560010	0
