chr4	49041250	82
chr4	49041267	81
chr4	49041284	81
chr4	49041301	80
chr4	49041318	76
chr4	49041335	76
chr4	49041352	77
chr4	49041369	77
chr4	49041386	87
chr4	49041403	86
chr4	49041420	86
chr4	49041437	93
chr4	49041454	99
chr4	49041471	98
chr4	49041488	102
chr4	49041505	103
chr4	49041522	96
chr4	49041539	90
chr4	49041556	92
chr4	49041573	82
chr4	49041590	77
chr4	49041607	81
chr4	49041624	72
chr4	49041641	69
chr4	49041658	73
chr4	49041675	68
chr4	49041692	64
chr4	49041709	61
chr4	49041726	65
chr4	49041743	66
chr4	49041760	72
chr4	49041777	75
chr4	49041794	75
chr4	49041811	78
chr4	49041828	85
chr4	49041845	89
chr4	49041862	89
chr4	49041879	97
chr4	49041896	92
chr4	49041913	92
chr4	49041930	99
chr4	49041947	97
chr4	49041964	97
chr4	49041981	92
chr4	49041998	83
chr4	49042015	76
chr4	49042032	76
chr4	49042049	74
chr4	49042066	70
chr4	49042083	75
chr4	49042100	69
chr4	49042117	67
chr4	49042134	69
chr4	49042151	65
chr4	49042168	67
chr4	49042185	69
chr4	49042202	61
chr4	49042219	62
chr4	49042236	58
chr4	49042253	62
chr4	49042270	66
chr4	49042287	65
chr4	49042304	70
chr4	49042321	76
chr4	49042338	74
chr4	49042355	81
chr4	49042372	85
chr4	49042389	84
chr4	49042406	86
chr4	49042423	81
chr4	49042440	75
chr4	49042457	73
chr4	49042474	67
chr4	49042491	69
chr4	49042508	70
chr4	49042525	74
chr4	49042542	71
chr4	49042559	70
chr4	49042576	74
chr4	49042593	69
chr4	49042610	72
chr4	49042627	71
chr4	49042644	67
chr4	49042661	65
chr4	49042678	66
chr4	49042695	60
chr4	49042712	61
chr4	49042729	66
chr4	49042746	69
chr4	49042763	65
chr4	49042780	68
chr4	49042797	64
chr4	49042814	72
chr4	49042831	78
chr4	49042848	73
chr4	49042865	74
chr4	49042882	81
chr4	49042899	85
chr4	49042916	87
chr4	49042933	88
chr4	49042950	83
chr4	49042967	76
chr4	49042984	72
chr4	49043001	64
chr4	49043018	65
chr4	49043035	61
chr4	49043052	65
chr4	49043069	66
chr4	49043086	68
chr4	49043103	71
chr4	49043120	79
chr4	49043137	72
chr4	49043154	79
chr4	49043171	83
chr4	49043188	79
chr4	49043205	81
chr4	49043222	83
chr4	49043239	81
chr4	49043256	94
chr4	49043273	93
chr4	49043290	87
chr4	49043307	86
chr4	49043324	88
chr4	49043341	88
chr4	49043358	83
chr4	49043375	75
chr4	49043392	68
chr4	49043409	68
chr4	49043426	69
chr4	49043443	70
chr4	49043460	67
chr4	49043477	71
chr4	49043494	79
chr4	49043511	90
chr4	49043528	95
chr4	49043545	101
chr4	49043562	102
chr4	49043579	107
chr4	49043596	110
chr4	49043613	105
chr4	49043630	96
chr4	49043647	92
chr4	49043664	90
chr4	49043681	104
chr4	49043698	94
chr4	49043715	100
chr4	49043732	101
chr4	49043749	105
chr4	49043766	103
chr4	49043783	111
chr4	49043800	102
chr4	49043817	101
chr4	49043834	104
chr4	49043851	99
chr4	49043868	98
chr4	49043885	92
chr4	49043902	89
chr4	49043919	82
chr4	49043936	76
chr4	49043953	73
chr4	49043970	79
chr4	49043987	76
chr4	49044004	81
chr4	49044021	89
chr4	49044038	94
chr4	49044055	99
chr4	49044072	101
chr4	49044089	99
chr4	49044106	101
chr4	49044123	98
chr4	49044140	95
chr4	49044157	90
chr4	49044174	87
chr4	49044191	90
chr4	49044208	93
chr4	49044225	95
chr4	49044242	92
chr4	49044259	96
chr4	49044276	95
chr4	49044293	94
chr4	49044310	87
chr4	49044327	75
chr4	49044344	74
chr4	49044361	67
chr4	49044378	65
chr4	49044395	68
chr4	49044412	67
chr4	49044429	68
chr4	49044446	75
chr4	49044463	78
chr4	49044480	77
chr4	49044497	85
chr4	49044514	78
chr4	49044531	84
chr4	49044548	83
chr4	49044565	90
chr4	49044582	90
chr4	49044599	93
chr4	49044616	99
chr4	49044633	93
chr4	49044650	95
chr4	49044667	91
chr4	49044684	94
chr4	49044701	87
chr4	49044718	83
chr4	49044735	82
chr4	49044752	82
chr4	49044769	76
chr4	49044786	80
chr4	49044803	78
chr4	49044820	82
chr4	49044837	86
chr4	49044854	76
