chr14	16042175	33
chr14	16042185	28
chr14	16042195	24
chr14	16042205	19
chr14	16042215	19
chr14	16042225	18
chr14	16042235	13
chr14	16042245	11
chr14	16042255	10
chr14	16042265	8
chr14	16042275	10
chr14	16042285	11
chr14	16042295	8
chr14	16042305	10
chr14	16042315	11
chr14	16042325	12
chr14	16042335	13
chr14	16042345	12
chr14	16042355	13
chr14	16042365	17
chr14	16042375	19
chr14	16042385	22
chr14	16042395	22
chr14	16042405	29
chr14	16042415	31
chr14	16042425	32
chr14	16042435	31
chr14	16042445	32
chr14	16042455	35
chr14	16042465	37
chr14	16042475	39
chr14	16042485	38
chr14	16042495	33
chr14	16042505	31
chr14	16042515	28
chr14	16042525	23
chr14	16042535	17
chr14	16042545	11
chr14	16042555	12
chr14	16042565	10
chr14	16042575	8
chr14	16042585	6
chr14	16042595	2
chr14	16042605	0
chr14	16042615	0
chr14	16042625	0
chr14	16042635	0
chr14	16042645	0
chr14	16042655	0
chr14	16042665	0
chr14	16042675	0
chr14	16042685	0
chr14	16042695	0
chr14	16042705	0
chr14	16042715	2
chr14	16042725	2
chr14	16042735	2
chr14	16042745	6
chr14	16042755	10
chr14	16042765	10
chr14	16042775	11
chr14	16042785	14
chr14	16042795	14
chr14	16042805	16
chr14	16042815	15
chr14	16042825	15
chr14	16042835	14
chr14	16042845	15
chr14	16042855	16
chr14	16042865	16
chr14	16042875	15
chr14	16042885	12
chr14	16042895	12
chr14	16042905	10
chr14	16042915	11
chr14	16042925	12
chr14	16042935	14
chr14	16042945	13
chr14	16042955	15
chr14	16042965	16
chr14	16042975	18
chr14	16042985	18
chr14	16042995	20
chr14	16043005	19
chr14	16043015	22
chr14	16043025	22
chr14	16043035	22
chr14	16043045	19
chr14	16043055	18
chr14	16043065	16
chr14	16043075	16
chr14	16043085	14
chr14	16043095	13
chr14	16043105	13
chr14	16043115	12
chr14	16043125	12
chr14	16043135	12
chr14	16043145	11
chr14	16043155	14
chr14	16043165	14
chr14	16043175	11
chr14	16043185	17
chr14	16043195	18
chr14	16043205	20
chr14	16043215	19
chr14	16043225	20
chr14	16043235	20
chr14	16043245	25
chr14	16043255	26
chr14	16043265	28
chr14	16043275	27
chr14	16043285	26
chr14	16043295	26
chr14	16043305	26
chr14	16043315	25
chr14	16043325	24
chr14	16043335	23
chr14	16043345	24
chr14	16043355	25
chr14	16043365	23
chr14	16043375	24
chr14	16043385	24
chr14	16043395	25
chr14	16043405	25
chr14	16043415	27
chr14	16043425	27
chr14	16043435	28
chr14	16043445	32
chr14	16043455	32
chr14	16043465	36
chr14	16043475	36
chr14	16043485	33
chr14	16043495	30
chr14	16043505	30
chr14	16043515	27
chr14	16043525	26
chr14	16043535	29
chr14	16043545	29
chr14	16043555	29
chr14	16043565	32
chr14	16043575	30
chr14	16043585	28
chr14	16043595	28
chr14	16043605	29
chr14	16043615	29
chr14	16043625	28
chr14	16043635	31
chr14	16043645	37
chr14	16043655	34
chr14	16043665	35
chr14	16043675	34
chr14	16043685	29
chr14	16043695	28
chr14	16043705	26
chr14	16043715	23
chr14	16043725	28
chr14	16043735	29
chr14	16043745	27
chr14	16043755	27
chr14	16043765	25
chr14	16043775	21
chr14	16043785	23
chr14	16043795	18
chr14	16043805	20
chr14	16043815	23
chr14	16043825	22
chr14	16043835	25
chr14	16043845	27
chr14	16043855	25
chr14	16043865	27
chr14	16043875	28
chr14	16043885	27
chr14	16043895	27
chr14	16043905	23
chr14	16043915	26
chr14	16043925	27
chr14	16043935	25
chr14	16043945	21
chr14	16043955	22
chr14	16043965	21
chr14	16043975	21
chr14	16043985	22
chr14	16043995	26
chr14	16044005	27
chr14	16044015	27
chr14	16044025	24
chr14	16044035	25
chr14	16044045	23
chr14	16044055	26
chr14	16044065	30
chr14	16044075	35
chr14	16044085	33
chr14	16044095	43
chr14	16044105	44
chr14	16044115	40
chr14	16044125	41
chr14	16044135	42
chr14	16044145	43
chr14	16044155	42
chr14	16044165	40
chr14	16044175	37
chr14	16044185	36
chr14	16044195	34
chr14	16044205	33
chr14	16044215	27
chr14	16044225	23
chr14	16044235	25
chr14	16044245	23
chr14	16044255	22
chr14	16044265	22
chr14	16044275	27
chr14	16044285	29
chr14	16044295	33
chr14	16044305	34
chr14	16044315	34
chr14	16044325	34
chr14	16044335	38
chr14	16044345	42
chr14	16044355	40
chr14	16044365	41
chr14	16044375	37
chr14	16044385	34
chr14	16044395	33
chr14	16044405	37
chr14	16044415	41
chr14	16044425	46
chr14	16044435	51
chr14	16044445	56
chr14	16044455	54
chr14	16044465	53
chr14	16044475	33
chr14	16044485	53
chr14	16044495	51
chr14	16044505	45
chr14	16044515	54
chr14	16044525	56
chr14	16044535	51
chr14	16044545	44
chr14	16044555	30
chr14	16044565	28
chr14	16044575	29
chr14	16044585	28
chr14	16044595	29
chr14	16044605	33
chr14	16044615	31
chr14	16044625	31
chr14	16044635	29
chr14	16044645	26
chr14	16044655	28
chr14	16044665	28
chr14	16044675	29
chr14	16044685	34
chr14	16044695	36
chr14	16044705	33
chr14	16044715	36
chr14	16044725	34
chr14	16044735	34
chr14	16044745	38
chr14	16044755	37
chr14	16044765	38
chr14	16044775	39
chr14	16044785	38
chr14	16044795	35
chr14	16044805	35
chr14	16044815	30
chr14	16044825	27
chr14	16044835	27
chr14	16044845	30
chr14	16044855	33
chr14	16044865	30
chr14	16044875	27
chr14	16044885	26
chr14	16044895	23
chr14	16044905	23
chr14	16044915	27
chr14	16044925	28
chr14	16044935	28
chr14	16044945	31
chr14	16044955	30
chr14	16044965	33
chr14	16044975	33
chr14	16044985	33
chr14	16044995	36
chr14	16045005	39
chr14	16045015	41
chr14	16045025	37
chr14	16045035	38
chr14	16045045	34
chr14	16045055	34
chr14	16045065	40
chr14	16045075	41
chr14	16045085	41
chr14	16045095	41
chr14	16045105	42
chr14	16045115	47
chr14	16045125	46
chr14	16045135	48
chr14	16045145	53
chr14	16045155	57
chr14	16045165	60
chr14	16045175	62
chr14	16045185	60
chr14	16045195	51
chr14	16045205	47
chr14	16045215	42
chr14	16045225	37
chr14	16045235	34
chr14	16045245	28
chr14	16045255	23
chr14	16045265	17
chr14	16045275	13
chr14	16045285	8
chr14	16045295	2
chr14	16045305	0
chr14	16045315	0
chr14	16045325	4
chr14	16045335	4
chr14	16045345	4
chr14	16045355	7
chr14	16045365	8
chr14	16045375	8
chr14	16045385	12
chr14	16045395	14
chr14	16045405	18
chr14	16045415	21
chr14	16045425	31
chr14	16045435	34
chr14	16045445	33
chr14	16045455	30
chr14	16045465	34
chr14	16045475	40
chr14	16045485	46
chr14	16045495	52
chr14	16045505	52
chr14	16045515	50
chr14	16045525	52
chr14	16045535	52
chr14	16045545	53
chr14	16045555	52
chr14	16045565	52
chr14	16045575	59
chr14	16045585	62
chr14	16045595	64
chr14	16045605	65
chr14	16045615	66
chr14	16045625	73
chr14	16045635	78
chr14	16045645	77
chr14	16045655	83
chr14	16045665	81
chr14	16045675	90
chr14	16045685	92
chr14	16045695	95
chr14	16045705	102
chr14	16045715	103
chr14	16045725	102
chr14	16045735	108
chr14	16045745	105
chr14	16045755	107
chr14	16045765	104
chr14	16045775	105
chr14	16045785	104
chr14	16045795	106
chr14	16045805	106
chr14	16045815	109
chr14	16045825	105
chr14	16045835	97
chr14	16045845	98
chr14	16045855	93
chr14	16045865	88
chr14	16045875	91
chr14	16045885	92
chr14	16045895	95
chr14	16045905	98
chr14	16045915	88
chr14	16045925	91
chr14	16045935	101
chr14	16045945	111
chr14	16045955	118
chr14	16045965	129
chr14	16045975	131
chr14	16045985	139
chr14	16045995	145
chr14	16046005	147
chr14	16046015	155
chr14	16046025	155
chr14	16046035	158
chr14	16046045	169
chr14	16046055	170
chr14	16046065	170
chr14	16046075	162
chr14	16046085	158
chr14	16046095	158
chr14	16046105	162
chr14	16046115	153
chr14	16046125	148
chr14	16046135	137
chr14	16046145	123
chr14	16046155	117
chr14	16046165	94
chr14	16046175	80
chr14	16046185	70
chr14	16046195	59
chr14	16046205	56
chr14	16046215	46
chr14	16046225	32
chr14	16046235	19
chr14	16046245	10
chr14	16046255	16
chr14	16046265	20
chr14	16046275	28
chr14	16046285	34
chr14	16046295	39
chr14	16046305	44
chr14	16046315	55
chr14	16046325	68
chr14	16046335	77
chr14	16046345	87
chr14	16046355	91
chr14	16046365	102
chr14	16046375	102
chr14	16046385	105
chr14	16046395	105
chr14	16046405	107
chr14	16046415	112
chr14	16046425	112
chr14	16046435	114
chr14	16046445	103
chr14	16046455	95
chr14	16046465	93
chr14	16046475	87
chr14	16046485	91
chr14	16046495	87
chr14	16046505	93
chr14	16046515	88
chr14	16046525	92
chr14	16046535	91
chr14	16046545	82
chr14	16046555	87
chr14	16046565	94
chr14	16046575	90
chr14	16046585	89
chr14	16046595	84
chr14	16046605	82
chr14	16046615	77
chr14	16046625	73
chr14	16046635	70
chr14	16046645	62
chr14	16046655	59
chr14	16046665	56
