chr10	41804249	73
chr10	41804265	71
chr10	41804281	70
chr10	41804297	70
chr10	41804313	73
chr10	41804329	79
chr10	41804345	76
chr10	41804361	76
chr10	41804377	76
chr10	41804393	80
chr10	41804409	79
chr10	41804425	84
chr10	41804441	71
chr10	41804457	82
chr10	41804473	85
chr10	41804489	84
chr10	41804505	90
chr10	41804521	89
chr10	41804537	86
chr10	41804553	92
chr10	41804569	92
chr10	41804585	84
chr10	41804601	86
chr10	41804617	86
chr10	41804633	83
chr10	41804649	82
chr10	41804665	81
chr10	41804681	83
chr10	41804697	84
chr10	41804713	83
chr10	41804729	81
chr10	41804745	80
chr10	41804761	89
chr10	41804777	85
chr10	41804793	85
chr10	41804809	82
chr10	41804825	79
chr10	41804841	78
chr10	41804857	79
chr10	41804873	76
chr10	41804889	73
chr10	41804905	74
chr10	41804921	70
chr10	41804937	79
chr10	41804953	84
chr10	41804969	86
chr10	41804985	93
chr10	41805001	88
chr10	41805017	86
chr10	41805033	85
chr10	41805049	88
chr10	41805065	80
chr10	41805081	86
chr10	41805097	82
chr10	41805113	83
chr10	41805129	92
chr10	41805145	87
chr10	41805161	92
chr10	41805177	90
chr10	41805193	96
chr10	41805209	87
chr10	41805225	86
chr10	41805241	80
chr10	41805257	77
chr10	41805273	78
chr10	41805289	79
chr10	41805305	86
chr10	41805321	79
chr10	41805337	85
chr10	41805353	85
chr10	41805369	88
chr10	41805385	88
chr10	41805401	87
chr10	41805417	83
chr10	41805433	80
chr10	41805449	84
chr10	41805465	84
chr10	41805481	83
chr10	41805497	87
chr10	41805513	85
chr10	41805529	82
chr10	41805545	84
chr10	41805561	86
chr10	41805577	78
chr10	41805593	74
chr10	41805609	64
chr10	41805625	61
chr10	41805641	61
chr10	41805657	62
chr10	41805673	66
chr10	41805689	70
chr10	41805705	81
chr10	41805721	87
chr10	41805737	99
chr10	41805753	103
chr10	41805769	105
chr10	41805785	98
chr10	41805801	87
chr10	41805817	82
chr10	41805833	73
chr10	41805849	70
chr10	41805865	63
chr10	41805881	56
chr10	41805897	58
chr10	41805913	61
chr10	41805929	62
chr10	41805945	68
chr10	41805961	73
chr10	41805977	75
chr10	41805993	80
chr10	41806009	93
chr10	41806025	98
chr10	41806041	97
chr10	41806057	102
chr10	41806073	104
chr10	41806089	100
chr10	41806105	102
chr10	41806121	105
chr10	41806137	105
chr10	41806153	104
chr10	41806169	108
chr10	41806185	104
chr10	41806201	107
chr10	41806217	103
chr10	41806233	101
chr10	41806249	99
chr10	41806265	92
chr10	41806281	86
chr10	41806297	89
chr10	41806313	88
chr10	41806329	93
chr10	41806345	92
chr10	41806361	91
chr10	41806377	96
chr10	41806393	91
chr10	41806409	100
chr10	41806425	99
chr10	41806441	98
chr10	41806457	101
chr10	41806473	108
chr10	41806489	118
chr10	41806505	115
chr10	41806521	120
chr10	41806537	116
chr10	41806553	107
chr10	41806569	107
chr10	41806585	102
chr10	41806601	97
chr10	41806617	94
chr10	41806633	101
chr10	41806649	98
chr10	41806665	92
chr10	41806681	95
chr10	41806697	94
chr10	41806713	86
chr10	41806729	88
chr10	41806745	84
chr10	41806761	85
chr10	41806777	87
chr10	41806793	88
chr10	41806809	94
chr10	41806825	97
chr10	41806841	97
chr10	41806857	107
chr10	41806873	108
chr10	41806889	104
chr10	41806905	96
chr10	41806921	98
chr10	41806937	93
chr10	41806953	93
chr10	41806969	100
chr10	41806985	95
chr10	41807001	98
chr10	41807017	98
chr10	41807033	100
chr10	41807049	101
chr10	41807065	99
chr10	41807081	95
chr10	41807097	87
chr10	41807113	87
chr10	41807129	88
chr10	41807145	94
chr10	41807161	98
chr10	41807177	96
chr10	41807193	102
chr10	41807209	104
chr10	41807225	109
